action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18200296,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc3c(c2)CN(c2cncnc2)CC3C)c1,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '10.15', 'le': '0.19', 'lle': '0.34', 'sei': '7.83'}",CHEMBL4091837,,CHEMBL4091837,5.06,0,http://www.openphacts.org/units/Nanomolar,3019395,=,1,1,=,,IC50,nM,,8700.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,8700.0
,,18200297,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(C)(C)C)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '10.47', 'le': '0.19', 'lle': '0.47', 'sei': '8.31'}",CHEMBL4077200,,CHEMBL4077200,5.37,0,http://www.openphacts.org/units/Nanomolar,3019396,=,1,1,=,,IC50,nM,,4300.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,4300.0
,,18200298,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CC4)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '10.08', 'le': '0.18', 'lle': '0.52', 'sei': '7.75'}",CHEMBL4065684,,CHEMBL4065684,5.00,0,http://www.openphacts.org/units/Nanomolar,3019397,=,1,1,=,,IC50,nM,,9900.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,9900.0
,,18200299,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CCCCC4)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4083149,,CHEMBL4083149,,0,http://www.openphacts.org/units/Nanomolar,3019398,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200300,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(-c4ccccc4)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '9.39', 'le': '0.17', 'lle': '-0.27', 'sei': '7.74'}",CHEMBL4070502,,CHEMBL4070502,5.00,0,http://www.openphacts.org/units/Nanomolar,3019399,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200301,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4085787,,CHEMBL4085787,,0,http://www.openphacts.org/units/Nanomolar,3019400,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200302,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3CN3CCN(C)CC3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4063046,,CHEMBL4063046,,0,http://www.openphacts.org/units/Nanomolar,3019401,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200303,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '11.94', 'le': '0.23', 'lle': '1.64', 'sei': '9.69'}",CHEMBL4088784,,CHEMBL4088784,6.26,0,http://www.openphacts.org/units/Nanomolar,3019402,=,1,1,=,,IC50,nM,,547.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,547.0
,,18200304,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(N4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4060550,,CHEMBL4060550,,0,http://www.openphacts.org/units/Nanomolar,3019403,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200305,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CCN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4096477,,CHEMBL4096477,,0,http://www.openphacts.org/units/Nanomolar,3019404,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200306,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4C)cc(C(F)(F)F)c2)CC1,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4069234,,CHEMBL4069234,,0,http://www.openphacts.org/units/Nanomolar,3019405,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200307,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C5CCCCC5)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4096896,,CHEMBL4096896,,0,http://www.openphacts.org/units/Nanomolar,3019406,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200308,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCOCC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4078110,,CHEMBL4078110,,0,http://www.openphacts.org/units/Nanomolar,3019407,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200309,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCSCC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4066530,,CHEMBL4066530,,0,http://www.openphacts.org/units/Nanomolar,3019408,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200310,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCCC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4087848,,CHEMBL4087848,,0,http://www.openphacts.org/units/Nanomolar,3019409,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200311,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4069922,,CHEMBL4069922,,0,http://www.openphacts.org/units/Nanomolar,3019410,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200312,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN(C)C)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4086988,,CHEMBL4086988,,0,http://www.openphacts.org/units/Nanomolar,3019411,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200313,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4075510,,CHEMBL4075510,,0,http://www.openphacts.org/units/Nanomolar,3019412,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18200314,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,"{'bei': '9.45', 'le': '0.18', 'lle': '0.08', 'sei': '7.88'}",CHEMBL4097012,,CHEMBL4097012,5.09,0,http://www.openphacts.org/units/Nanomolar,3019413,=,1,1,=,,IC50,nM,,8100.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,8100.0
,,18200315,[],CHEMBL4042997,Inhibition of recombinant human full length His-tagged Bcr-Abl fusion protein cytoplasmic domain expressed in baculovirus expression system using tyrosine-2 as substrate measured after 1 hr by FRET-based Z'-Lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,,,CHEMBL4041549,ACS Med Chem Lett,2017,,CHEMBL4059972,,CHEMBL4059972,,0,http://www.openphacts.org/units/Nanomolar,3019414,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10000.0
,,18292341,[],CHEMBL4122852,Inhibition of Bcr-Abl (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,,,CHEMBL4118171,Bioorg Med Chem Lett,2018,,CHEMBL255863,NILOTINIB,CHEMBL255863,,0,http://www.openphacts.org/units/Nanomolar,3036520,<,1,1,<,,IC50,nM,,30.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,30.0
,,18494167,[],CHEMBL4187880,Inhibition of human BCR/ABL V299L mutant,B,P00519,V299L,BAO_0000190,BAO_0000224,protein format,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,,,CHEMBL4184233,Bioorg Med Chem Lett,2018,,CHEMBL5416410,,CHEMBL1421,,0,http://www.openphacts.org/units/Nanomolar,3069679,>,1,1,>,,IC50,nM,,15.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,15.0
,,18653798,[],CHEMBL4230005,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in ABL phosphorylation at Y412 residue incubated for 3 hrs by immunoblotting assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '17.49', 'le': '0.33', 'lle': '3.46', 'sei': '8.23'}",CHEMBL3736320,,CHEMBL3736320,8.12,0,http://www.openphacts.org/units/Nanomolar,3098169,=,1,1,=,,IC50,nM,,7.5,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,7.5
,,18653799,[],CHEMBL4230005,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in ABL phosphorylation at Y412 residue incubated for 3 hrs by immunoblotting assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '12.92', 'le': '0.23', 'lle': '2.33', 'sei': '7.50'}",CHEMBL4237900,,CHEMBL4237900,6.68,0,http://www.openphacts.org/units/Nanomolar,3098166,=,1,1,=,,IC50,nM,,211.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,211.0
,,18653809,[],CHEMBL4230003,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '17.49', 'le': '0.33', 'lle': '3.46', 'sei': '8.23'}",CHEMBL3736320,,CHEMBL3736320,8.12,0,http://www.openphacts.org/units/Nanomolar,3098169,=,1,1,=,,IC50,nM,,7.5,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,7.5
,,18653811,[],CHEMBL4230003,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2cc(-c3cccc(C(F)(F)F)c3)ncc2c1C#Cc1nn(C(C)C)c2ncnc(N)c12,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '13.08', 'le': '0.24', 'lle': '0.43', 'sei': '7.71'}",CHEMBL4242050,,CHEMBL4242050,6.36,0,http://www.openphacts.org/units/Nanomolar,3098167,=,1,1,=,,IC50,nM,,435.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,435.0
,,18653812,[],CHEMBL4230003,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '12.49', 'le': '0.23', 'lle': '2.10', 'sei': '7.25'}",CHEMBL4237900,,CHEMBL4237900,6.45,0,http://www.openphacts.org/units/Nanomolar,3098166,=,1,1,=,,IC50,nM,,354.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,354.0
,,18653814,[],CHEMBL4230003,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '12.99', 'le': '0.24', 'lle': '0.90', 'sei': '7.22'}",CHEMBL4248365,,CHEMBL4248365,5.96,0,http://www.openphacts.org/units/Nanomolar,3098164,=,1,1,=,,IC50,nM,,1107.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1107.0
,,18653817,[],CHEMBL4230003,Inhibition of BCR-ABL (unknown origin) expressed in mouse BA/F3 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,,,CHEMBL4229333,Eur J Med Chem,2018,"{'bei': '12.75', 'le': '0.24', 'lle': '0.41', 'sei': '7.30'}",CHEMBL4247506,,CHEMBL4247506,6.03,0,http://www.openphacts.org/units/Nanomolar,3098161,=,1,1,=,,IC50,nM,,942.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,942.0
,,18665594,[],CHEMBL4233282,Inhibition of Bcr-Abl (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL4229420,Bioorg Med Chem Lett,2018,"{'bei': '15.03', 'le': '0.27', 'lle': '2.83', 'sei': '8.60'}",CHEMBL941,IMATINIB,CHEMBL941,7.42,0,http://www.openphacts.org/units/Nanomolar,3100075,=,1,1,=,,IC50,nM,,38.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,38.0
,,18665595,[],CHEMBL4233282,Inhibition of Bcr-Abl (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,,,CHEMBL4229420,Bioorg Med Chem Lett,2018,"{'bei': '16.94', 'le': '0.30', 'lle': '1.55', 'sei': '8.39'}",CHEMBL20867,,CHEMBL20867,6.70,0,http://www.openphacts.org/units/Nanomolar,3100074,=,1,1,=,,IC50,nM,,200.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,200.0
,,18786393,[],CHEMBL4271724,"Inhibition of recombinant Bcr-Abl (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 60 mins by ELISA based spectrophotometric method",B,,,BAO_0000190,BAO_0000224,protein format,CNC(=O)c1cccc2cc(Oc3ccnc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)c3)ccc12,,,CHEMBL4270521,Eur J Med Chem,2018,,CHEMBL4290371,,CHEMBL4290371,,0,http://www.openphacts.org/units/Nanomolar,3121886,>,1,1,>,,IC50,nM,,1000.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1000.0
,,19009701,[],CHEMBL4345302,Inhibition of human recombinant full length His-tagged Bcr-Abl expressed in baculovirus expression system using tyrosine-2 peptide as substrate after 1 hr in presence of 10 mM ATP by FRET based Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccnn2c1,,,CHEMBL4342493,ACS Med Chem Lett,2020,"{'bei': '11.80', 'le': '0.22', 'lle': '1.74', 'sei': '9.81'}",CHEMBL2336015,,CHEMBL2336015,6.45,0,http://www.openphacts.org/units/Nanomolar,3172249,=,1,1,=,,IC50,nM,,355.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,355.0
,,19009703,[],CHEMBL4345302,Inhibition of human recombinant full length His-tagged Bcr-Abl expressed in baculovirus expression system using tyrosine-2 peptide as substrate after 1 hr in presence of 10 mM ATP by FRET based Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,,,CHEMBL4342493,ACS Med Chem Lett,2020,"{'bei': '10.62', 'le': '0.20', 'lle': '-0.28', 'sei': '9.67'}",CHEMBL4473475,,CHEMBL4473475,6.36,0,http://www.openphacts.org/units/Nanomolar,3172251,=,1,1,=,,IC50,nM,,437.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,437.0
,,19009704,[],CHEMBL4345302,Inhibition of human recombinant full length His-tagged Bcr-Abl expressed in baculovirus expression system using tyrosine-2 peptide as substrate after 1 hr in presence of 10 mM ATP by FRET based Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(C(=O)Nc2cccc(CN3CCN(C)CC3)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,,,CHEMBL4342493,ACS Med Chem Lett,2020,"{'bei': '11.32', 'le': '0.21', 'lle': '0.37', 'sei': '9.13'}",CHEMBL4544048,,CHEMBL4544048,6.00,0,http://www.openphacts.org/units/Nanomolar,3172252,=,1,1,=,,IC50,nM,,989.3,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,989.3
,,19009705,[],CHEMBL4345302,Inhibition of human recombinant full length His-tagged Bcr-Abl expressed in baculovirus expression system using tyrosine-2 peptide as substrate after 1 hr in presence of 10 mM ATP by FRET based Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,,,CHEMBL4342493,ACS Med Chem Lett,2020,"{'bei': '11.62', 'le': '0.21', 'lle': '-1.25', 'sei': '9.54'}",CHEMBL4438475,,CHEMBL4438475,5.65,0,http://www.openphacts.org/units/Nanomolar,3172253,=,1,1,=,,IC50,nM,,2220.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,2220.0
,,19009706,[],CHEMBL4345302,Inhibition of human recombinant full length His-tagged Bcr-Abl expressed in baculovirus expression system using tyrosine-2 peptide as substrate after 1 hr in presence of 10 mM ATP by FRET based Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1cccc(-c2cnc3cnccn23)c1,,,CHEMBL4342493,ACS Med Chem Lett,2020,"{'bei': '10.90', 'le': '0.20', 'lle': '-1.60', 'sei': '8.94'}",CHEMBL4575992,,CHEMBL4575992,5.30,0,http://www.openphacts.org/units/Nanomolar,3172254,=,1,1,=,,IC50,nM,,4992.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,4992.0
